transaction_id,merchant_id,payment_method,amount_inr,hour_of_day,merchant_txn_count_7d,merchant_avg_amount_7d,device_risk_score,is_new_merchant,is_fraud
txn_005912,merch_0080,card,660.35,0,13,959.8,0.0972,1,0
txn_005913,merch_0016,upi,29.49,18,18,334.17,0.071,0,0
txn_005914,merch_0116,netbanking,1692.24,8,37,1080.71,0.1522,0,0
txn_005915,merch_0049,netbanking,109.56,17,21,116.29,0.9029,1,0
txn_005916,merch_0111,upi,1642.15,9,21,1097.17,0.9152,0,0
txn_005917,merch_0093,upi,701.67,16,40,746.48,0.3407,0,0
txn_005918,merch_0167,wallet,13589.13,20,27,10812.98,0.0042,0,0
txn_005919,merch_0185,upi,2691.41,16,26,2344.11,0.0778,1,0
txn_005920,merch_0084,upi,513.16,14,15,421.01,0.1054,1,0
txn_005921,merch_0148,card,998.26,21,21,1788.3,0.1771,0,0
txn_005922,merch_0145,netbanking,3969.11,17,25,2399.91,0.1361,0,0
txn_005923,merch_0182,netbanking,247.34,21,19,277.26,0.1827,0,0
txn_005924,merch_0156,wallet,13409.01,15,27,11221.35,0.1932,0,0
txn_005925,merch_0151,card,770.22,23,19,1713.56,0.0224,0,0
txn_005926,merch_0073,upi,5350.9,17,25,8017.44,0.1505,1,0
txn_005927,merch_0108,card,1719.46,3,25,1444.03,0.1205,0,0
txn_005928,merch_0144,netbanking,1351.26,20,37,1430.48,0.1662,0,0
txn_005929,merch_0017,upi,1829.36,17,27,1694.9,0.1769,0,0
txn_005930,merch_0041,upi,1476.35,16,19,1309.46,0.1467,1,0
txn_005931,merch_0100,upi,406.81,0,12,193.5,0.0937,0,0
txn_005932,merch_0044,card,240.48,19,24,184.11,0.1906,0,0
txn_005933,merch_0081,wallet,1292.06,0,29,1488.78,0.1941,0,0
txn_005934,merch_0016,card,264.05,0,13,296.26,0.507,0,0
txn_005935,merch_0072,wallet,1517.25,18,16,1083.05,0.2014,1,0
txn_005936,merch_0013,upi,48.9,19,19,113.99,0.1166,0,0
txn_005937,merch_0176,wallet,1459.8,12,32,1144.03,0.0706,1,0
txn_005938,merch_0156,netbanking,6530.48,14,31,9363.3,0.0494,0,0
txn_005939,merch_0131,upi,1844.3,10,31,1167.66,0.122,0,0
txn_005940,merch_0081,wallet,1292.46,14,36,1895.95,0.1664,0,0
txn_005941,merch_0147,upi,287.27,8,28,249.2,0.0323,0,0
txn_005942,merch_0119,wallet,2762.37,17,31,2750.17,0.1767,0,0
txn_005943,merch_0119,wallet,510.43,13,20,3028.65,0.0286,0,0
txn_005944,merch_0046,netbanking,836.06,12,7,664.08,0.0457,0,0
txn_005945,merch_0106,card,7720.14,17,25,10267.6,0.1916,1,0
txn_005946,merch_0107,upi,1713.42,20,38,1464.34,0.2278,1,0
txn_005947,merch_0008,card,330.34,15,31,587.22,0.1093,0,0
txn_005948,merch_0078,upi,1319.0,17,20,1354.55,0.1558,0,0
txn_005949,merch_0154,netbanking,1587.92,10,11,1479.09,0.2398,0,0
txn_005950,merch_0014,netbanking,112.59,12,28,150.62,0.1648,0,0
txn_005951,merch_0018,wallet,597.3,20,20,344.64,0.3592,0,0
txn_005952,merch_0089,upi,2051.13,6,23,2284.2,0.2096,0,1
txn_005953,merch_0179,netbanking,22908.55,11,25,25974.87,0.2226,0,0
txn_005954,merch_0025,wallet,1420.68,20,21,1335.07,0.0434,0,0
txn_005955,merch_0153,netbanking,476.46,16,35,1409.41,0.3674,0,0
txn_005956,merch_0153,upi,3087.27,8,247,1239.77,0.2235,0,1
txn_005957,merch_0173,upi,995.1,15,20,1568.1,0.115,0,0
txn_005958,merch_0091,upi,4393.98,16,25,3193.7,0.0042,0,0
txn_005959,merch_0176,card,1151.68,12,205,1132.34,0.0263,1,0
txn_005960,merch_0081,card,2750.82,9,34,1562.08,0.3027,0,0
txn_005961,merch_0180,wallet,2549.72,13,27,2025.54,0.1116,0,0
txn_005962,merch_0130,upi,107.12,17,25,193.77,0.3779,0,0
txn_005963,merch_0193,upi,15.62,20,20,271.41,0.0557,0,0
txn_005964,merch_0041,card,237.85,17,20,1163.28,0.3249,1,0
txn_005965,merch_0018,netbanking,329.43,18,22,343.55,0.1419,0,0
txn_005966,merch_0016,wallet,538.53,19,12,337.98,0.2891,0,0
txn_005967,merch_0160,netbanking,17.88,9,144,322.24,0.0235,0,1
txn_005968,merch_0075,upi,5707.56,1,200,2747.88,0.0829,0,1
txn_005969,merch_0176,card,1786.26,7,21,1145.91,0.1784,1,0
txn_005970,merch_0183,netbanking,717.06,11,34,1777.19,0.2193,0,0
txn_005971,merch_0062,card,108.59,15,237,303.69,0.0773,0,1
txn_005972,merch_0130,upi,72.71,9,25,149.56,0.2074,0,0
txn_005973,merch_0106,upi,11718.06,12,26,9991.4,0.139,1,0
txn_005974,merch_0048,upi,1621.39,17,31,1465.29,0.101,0,0
txn_005975,merch_0054,card,3597.91,7,19,3548.35,0.2875,0,0
txn_005976,merch_0153,upi,1111.93,10,25,1528.58,0.0869,0,0
txn_005977,merch_0098,upi,1190.67,22,27,1190.74,0.1744,0,0
txn_005978,merch_0199,upi,350.14,14,28,248.6,0.222,0,0
txn_005979,merch_0051,card,638.02,19,26,741.86,0.1386,0,0
txn_005980,merch_0099,upi,559.81,10,190,724.36,0.0762,1,1
txn_005981,merch_0116,card,1485.29,3,37,962.44,0.0405,0,0
txn_005982,merch_0117,upi,239.68,16,23,269.8,0.1396,0,0
txn_005983,merch_0006,upi,9372.62,2,40,8327.29,0.0391,0,0
txn_005984,merch_0045,card,439.31,18,24,527.96,0.2008,0,0
txn_005985,merch_0045,upi,711.9,12,15,459.28,0.1523,0,0
txn_005986,merch_0099,upi,1325.88,10,37,903.29,0.5015,1,0
txn_005987,merch_0143,upi,2317.09,11,22,1390.53,0.3523,0,0
txn_005988,merch_0151,wallet,1325.02,22,29,1787.43,0.0832,0,0
txn_005989,merch_0188,card,273.08,12,19,415.2,0.0521,0,0
txn_005990,merch_0053,upi,2907.24,21,22,2419.89,0.157,0,0
txn_005991,merch_0061,upi,855.56,20,41,861.72,0.1683,1,0
txn_005992,merch_0128,wallet,1210.68,12,22,1359.45,0.0825,1,0
txn_005993,merch_0048,card,1224.8,17,40,1629.3,0.2546,0,0
txn_005994,merch_0024,upi,987.6,19,27,605.86,0.2478,1,0
txn_005995,merch_0009,card,3071.8,14,25,2336.48,0.0305,0,0
txn_005996,merch_0117,netbanking,253.6,19,25,282.37,0.1165,0,0
txn_005997,merch_0143,netbanking,857.79,10,30,1372.63,0.0414,0,0
txn_005998,merch_0185,card,1579.17,15,134,2605.19,0.0393,1,1
txn_005999,merch_0199,upi,289.67,9,27,295.66,0.2339,0,0
txn_006000,merch_0156,upi,11593.21,19,22,9031.02,0.1367,0,0
txn_006001,merch_0091,wallet,2119.41,13,25,3650.15,0.0282,0,0
txn_006002,merch_0133,card,842.24,7,23,1863.23,0.0718,0,0
txn_006003,merch_0143,upi,1431.67,13,24,1218.85,0.2342,0,0
txn_006004,merch_0147,wallet,327.41,13,26,252.68,0.3382,0,0
txn_006005,merch_0079,wallet,103.92,13,13,100.91,0.0802,0,0
txn_006006,merch_0070,wallet,1560.75,15,32,1670.18,0.1473,0,0
txn_006007,merch_0077,netbanking,318.13,4,22,775.75,0.0676,0,0
txn_006008,merch_0042,wallet,614.5,11,19,989.62,0.1603,0,0
txn_006009,merch_0153,upi,2036.04,19,29,1316.36,0.0748,0,0
txn_006010,merch_0089,netbanking,1250.73,18,26,2106.7,0.2219,0,0
txn_006011,merch_0077,netbanking,1468.63,13,19,732.1,0.2258,0,0
txn_006012,merch_0198,upi,1232.15,22,29,1251.73,0.2871,1,0
txn_006013,merch_0160,upi,34.44,14,19,368.26,0.0615,0,0
txn_006014,merch_0025,wallet,1535.61,9,27,1067.66,0.0529,0,0
txn_006015,merch_0120,upi,3517.05,3,19,3017.31,0.0217,0,0
txn_006016,merch_0044,netbanking,141.89,17,24,177.77,0.1741,0,0
txn_006017,merch_0062,upi,448.39,13,19,273.61,0.2337,0,0
txn_006018,merch_0194,upi,943.62,4,22,1298.47,0.2835,0,0
txn_006019,merch_0179,card,37348.15,1,32,29338.06,0.1789,0,0
txn_006020,merch_0067,upi,3586.05,18,28,3233.6,0.0375,0,0
txn_006021,merch_0153,card,1259.62,14,32,1535.3,0.1706,0,0
txn_006022,merch_0001,card,1529.01,21,18,913.69,0.0008,0,0
txn_006023,merch_0141,upi,8321.82,11,34,4726.46,0.0237,1,0
txn_006024,merch_0107,upi,853.32,16,33,1356.01,0.0544,1,0
txn_006025,merch_0029,upi,933.14,21,10,789.94,0.2021,0,0
txn_006026,merch_0048,upi,2832.04,18,47,1579.92,0.2037,0,0
txn_006027,merch_0139,netbanking,389.2,11,33,280.39,0.066,1,0
txn_006028,merch_0043,upi,403.0,21,42,809.29,0.2942,0,0
txn_006029,merch_0160,upi,648.4,9,14,356.97,0.2037,0,0
txn_006030,merch_0012,card,2174.81,8,29,1269.64,0.2792,1,0
txn_006031,merch_0077,upi,350.4,21,27,766.38,0.1258,0,0
txn_006032,merch_0125,upi,16581.27,13,31,16791.13,0.9201,1,1
txn_006033,merch_0097,upi,1801.42,10,35,1575.81,0.0405,0,0
txn_006034,merch_0025,netbanking,647.47,19,37,1152.36,0.9388,0,0
txn_006035,merch_0148,wallet,2788.54,16,23,2273.82,0.2688,0,0
txn_006036,merch_0155,netbanking,1001.31,11,18,447.13,0.0495,0,0
txn_006037,merch_0047,upi,6852.48,8,17,4384.76,0.2973,0,0
txn_006038,merch_0167,upi,11411.27,8,30,10719.55,0.2554,0,0
txn_006039,merch_0065,card,4888.28,13,12,6063.08,0.0549,0,0
txn_006040,merch_0086,card,3689.03,14,24,3399.95,0.1532,1,0
txn_006041,merch_0078,wallet,842.69,3,22,1147.66,0.3414,0,0
txn_006042,merch_0022,upi,1000.67,20,21,1244.07,0.0403,0,0
txn_006043,merch_0080,upi,79.16,2,26,718.56,0.1628,1,0
txn_006044,merch_0047,card,4839.3,14,13,4291.39,0.2353,0,0
txn_006045,merch_0123,netbanking,165.13,18,21,232.43,0.0795,1,0
txn_006046,merch_0129,netbanking,736.21,1,14,546.67,0.0357,0,0
txn_006047,merch_0083,card,623.19,15,19,656.56,0.339,0,0
txn_006048,merch_0019,wallet,103.87,15,25,181.32,0.2392,0,0
txn_006049,merch_0186,card,2144.24,7,16,1930.1,0.0977,1,0
txn_006050,merch_0045,wallet,298.15,19,18,433.52,0.0862,0,0
txn_006051,merch_0130,wallet,335.16,14,16,154.81,0.1752,0,0
txn_006052,merch_0182,netbanking,174.55,22,22,326.63,0.0179,0,0
txn_006053,merch_0011,upi,455.82,4,4,684.79,0.1735,0,0
txn_006054,merch_0039,upi,778.17,14,19,1529.94,0.0079,0,0
txn_006055,merch_0065,card,2866.39,2,13,4759.78,0.0237,0,0
txn_006056,merch_0099,card,839.72,16,277,913.93,0.1769,1,1
txn_006057,merch_0077,netbanking,272.35,21,24,662.93,0.2876,0,0
txn_006058,merch_0015,upi,518.76,8,27,549.86,0.3767,1,0
txn_006059,merch_0082,upi,7559.69,3,29,5831.21,0.2357,1,1
txn_006060,merch_0161,netbanking,2119.11,12,22,3164.11,0.859,0,0
txn_006061,merch_0043,upi,10.0,11,32,781.67,0.0666,0,0
txn_006062,merch_0133,upi,3107.77,19,18,1917.55,0.0604,0,0
txn_006063,merch_0191,upi,3514.86,8,27,3013.3,0.0832,0,0
txn_006064,merch_0099,card,940.13,20,52,803.85,0.1769,1,0
txn_006065,merch_0021,upi,733.25,10,29,829.83,0.0774,0,0
txn_006066,merch_0017,netbanking,2007.92,15,36,1630.42,0.0126,0,0
txn_006067,merch_0011,upi,968.9,21,11,686.76,0.025,0,0
txn_006068,merch_0179,wallet,42911.95,0,23,26429.56,0.0025,0,0
txn_006069,merch_0122,card,6578.5,17,143,6442.9,0.1645,1,1
txn_006070,merch_0116,upi,450.8,3,37,1156.18,0.0615,0,0
txn_006071,merch_0050,upi,1858.09,8,22,1788.42,0.1215,0,0
txn_006072,merch_0070,upi,1832.79,10,27,1916.16,0.2859,0,0
txn_006073,merch_0047,card,2712.46,3,18,4433.39,0.0646,0,0
txn_006074,merch_0018,upi,236.07,16,23,325.46,0.1426,0,0
txn_006075,merch_0005,upi,1010.89,9,22,921.84,0.38,0,0
txn_006076,merch_0083,card,567.01,22,22,649.82,0.457,0,0
txn_006077,merch_0154,upi,1268.21,9,20,1501.49,0.0155,0,0
txn_006078,merch_0052,upi,961.46,19,14,514.66,0.1328,1,0
txn_006079,merch_0106,netbanking,13176.9,14,22,11895.08,0.1365,1,0
txn_006080,merch_0100,wallet,249.66,10,17,176.05,0.0777,0,0
txn_006081,merch_0047,upi,6534.94,22,18,3729.1,0.1283,0,0
txn_006082,merch_0134,upi,408.21,13,16,415.57,0.394,0,0
txn_006083,merch_0186,wallet,1200.36,4,158,1963.01,0.2051,1,0
txn_006084,merch_0068,upi,1431.56,14,14,1485.22,0.271,0,0
txn_006085,merch_0010,wallet,858.58,20,26,715.83,0.0425,1,0
txn_006086,merch_0142,upi,215.6,22,21,178.59,0.0676,1,0
txn_006087,merch_0191,netbanking,3818.41,16,21,3346.35,0.0479,0,0
txn_006088,merch_0130,upi,57.47,23,21,185.6,0.1976,0,0
txn_006089,merch_0121,wallet,466.13,13,28,366.69,0.2439,0,0
txn_006090,merch_0068,upi,1648.96,17,19,1883.03,0.2479,0,0
txn_006091,merch_0022,card,1426.05,4,28,1119.88,0.0623,0,0
txn_006092,merch_0180,upi,1267.58,12,26,2224.86,0.2822,0,0
txn_006093,merch_0036,upi,3002.37,17,27,1288.96,0.3032,0,0
txn_006094,merch_0008,netbanking,696.91,15,27,606.16,0.059,0,0
txn_006095,merch_0014,card,120.52,17,32,127.33,0.0027,0,0
txn_006096,merch_0130,wallet,234.82,10,19,162.38,0.035,0,0
txn_006097,merch_0092,upi,707.99,9,21,499.24,0.0698,0,0
txn_006098,merch_0197,netbanking,1790.63,16,20,1291.14,0.838,1,0
txn_006099,merch_0016,upi,170.42,19,28,351.37,0.1687,0,0
txn_006100,merch_0153,wallet,2212.61,9,28,1439.98,0.2121,0,0
txn_006101,merch_0148,wallet,1691.54,16,18,1829.47,0.1322,0,0
txn_006102,merch_0071,upi,6890.55,14,24,7448.41,0.1897,0,0
txn_006103,merch_0148,wallet,10.0,19,26,1784.36,0.4649,0,0
txn_006104,merch_0120,netbanking,2128.78,18,15,3209.5,0.0349,0,0
txn_006105,merch_0010,upi,481.23,13,15,693.18,0.2614,1,0
txn_006106,merch_0165,card,2176.92,2,27,2049.65,0.272,1,0
txn_006107,merch_0071,upi,5198.26,14,16,6420.46,0.2465,0,0
txn_006108,merch_0105,netbanking,275.5,19,39,1770.85,0.1469,0,0
txn_006109,merch_0124,upi,2533.2,16,27,2013.48,0.2308,0,0
txn_006110,merch_0034,upi,2641.74,14,24,2874.17,0.0323,1,0
txn_006111,merch_0118,upi,3170.92,10,18,3989.32,0.0755,1,0
txn_006112,merch_0013,card,113.92,17,20,122.08,0.2653,0,0
txn_006113,merch_0013,netbanking,38.78,9,16,97.86,0.1329,0,1
txn_006114,merch_0009,wallet,2680.67,0,24,1929.47,0.1483,0,0
txn_006115,merch_0139,upi,231.84,11,20,232.66,0.0853,1,0
txn_006116,merch_0037,upi,94.9,20,25,111.88,0.3576,0,0
txn_006117,merch_0107,netbanking,1781.42,12,31,1405.09,0.1814,1,0
txn_006118,merch_0118,card,3475.32,10,20,3850.05,0.2025,1,0
txn_006119,merch_0033,upi,346.23,2,25,317.97,0.4165,0,0
txn_006120,merch_0168,upi,773.34,16,27,901.82,0.0871,0,0
txn_006121,merch_0009,card,5097.57,10,146,2072.76,0.1873,0,1
txn_006122,merch_0121,upi,427.02,19,38,380.59,0.1756,0,0
txn_006123,merch_0144,netbanking,474.66,13,32,1512.33,0.1131,0,0
txn_006124,merch_0144,card,3068.8,11,24,1434.07,0.1628,0,0
txn_006125,merch_0194,netbanking,2033.63,16,21,1148.49,0.0526,0,1
txn_006126,merch_0189,card,182.56,8,24,161.31,0.1266,0,0
txn_006127,merch_0114,upi,643.55,16,31,987.37,0.0865,1,0
txn_006128,merch_0000,netbanking,1132.78,17,39,1903.54,0.3245,1,0
txn_006129,merch_0011,card,783.99,10,15,588.94,0.9059,0,0
txn_006130,merch_0102,upi,466.53,16,20,751.7,0.083,0,0
txn_006131,merch_0003,card,4318.78,10,26,7646.33,0.0878,0,0
txn_006132,merch_0169,upi,573.94,7,26,417.56,0.0516,0,0
txn_006133,merch_0140,netbanking,2147.19,17,12,1321.11,0.2113,0,0
txn_006134,merch_0097,card,1199.59,9,39,1680.96,0.0338,0,0
txn_006135,merch_0105,card,2529.01,11,25,1927.0,0.1103,0,0
txn_006136,merch_0084,upi,465.54,15,19,440.9,0.8863,1,0
txn_006137,merch_0120,upi,3378.27,17,17,2882.03,0.157,0,0
txn_006138,merch_0131,wallet,708.3,19,34,1164.08,0.4601,0,0
txn_006139,merch_0081,netbanking,1491.31,19,23,1752.96,0.0132,0,0
txn_006140,merch_0196,upi,234.97,15,258,347.45,0.0956,0,0
txn_006141,merch_0018,upi,166.41,11,26,403.96,0.232,0,0
txn_006142,merch_0129,upi,714.12,13,24,584.31,0.1204,0,1
txn_006143,merch_0011,card,436.07,11,6,675.04,0.1503,0,0
txn_006144,merch_0080,netbanking,486.45,15,14,921.3,0.1431,1,0
txn_006145,merch_0073,netbanking,4254.3,10,21,6255.98,0.9426,1,0
txn_006146,merch_0097,card,545.06,11,27,1579.03,0.9138,0,0
txn_006147,merch_0005,netbanking,169.19,8,28,779.02,0.1604,0,0
txn_006148,merch_0135,upi,7319.76,22,28,6745.54,0.0434,0,0
txn_006149,merch_0124,upi,10.0,20,32,2373.02,0.0147,0,0
txn_006150,merch_0050,card,1897.3,15,13,1839.94,0.2927,0,0
txn_006151,merch_0010,wallet,774.57,13,16,686.14,0.1173,1,0
txn_006152,merch_0190,netbanking,609.14,17,32,601.64,0.3135,0,0
txn_006153,merch_0184,card,862.33,21,148,890.99,0.103,0,0
txn_006154,merch_0126,card,287.93,12,17,316.81,0.0928,0,0
txn_006155,merch_0139,wallet,273.21,17,24,245.84,0.3317,1,0
txn_006156,merch_0072,upi,1133.27,12,20,931.69,0.0761,1,0
txn_006157,merch_0001,upi,1510.47,12,248,1022.14,0.0342,0,0
txn_006158,merch_0007,wallet,4397.2,13,22,2875.69,0.0326,0,0
txn_006159,merch_0138,netbanking,5245.41,22,22,3227.88,0.2469,1,0
txn_006160,merch_0123,upi,112.22,10,26,187.01,0.0806,1,0
txn_006161,merch_0052,card,701.81,17,35,432.6,0.2986,1,0
txn_006162,merch_0009,upi,2574.14,16,22,2301.91,0.2445,0,0
txn_006163,merch_0111,upi,807.16,4,22,1183.07,0.0682,0,0
txn_006164,merch_0007,wallet,1804.31,20,27,2483.22,0.0212,0,0
txn_006165,merch_0035,upi,222.14,10,27,264.19,0.1243,0,0
txn_006166,merch_0105,netbanking,796.03,4,211,1601.93,0.0402,0,1
txn_006167,merch_0013,upi,54.49,8,17,94.32,0.0728,0,0
txn_006168,merch_0181,card,470.91,19,20,397.04,0.1109,0,0
txn_006169,merch_0085,upi,610.11,20,26,681.71,0.2336,0,0
txn_006170,merch_0148,netbanking,2080.3,11,19,2107.2,0.3331,0,0
txn_006171,merch_0049,card,186.95,17,36,129.39,0.2495,1,0
txn_006172,merch_0166,card,2753.06,13,21,2748.61,0.0576,0,0
txn_006173,merch_0019,upi,281.5,12,31,188.19,0.0641,0,0
txn_006174,merch_0086,upi,2390.33,15,26,3055.67,0.0539,1,0
txn_006175,merch_0134,upi,263.73,17,13,332.09,0.1749,0,0
txn_006176,merch_0136,upi,430.61,21,23,372.7,0.9386,0,0
txn_006177,merch_0128,card,2802.07,20,15,1331.25,0.0486,1,0
txn_006178,merch_0153,card,2307.98,17,40,1368.84,0.0314,0,0
txn_006179,merch_0165,card,2719.0,10,24,1613.94,0.054,1,0
txn_006180,merch_0037,card,55.56,4,27,107.68,0.0558,0,0
txn_006181,merch_0188,upi,428.94,21,23,448.69,0.2466,0,0
txn_006182,merch_0043,upi,1090.12,15,38,807.29,0.8388,0,0
txn_006183,merch_0085,upi,1207.69,19,27,545.05,0.1779,0,0
txn_006184,merch_0043,netbanking,95.53,16,29,744.4,0.1458,0,0
txn_006185,merch_0073,card,8931.07,4,36,7868.73,0.3136,1,0
txn_006186,merch_0118,upi,6002.75,1,113,3739.04,0.0907,1,1
txn_006187,merch_0189,upi,223.13,11,18,169.34,0.1254,0,0
txn_006188,merch_0121,netbanking,205.73,19,44,355.85,0.0446,0,0
txn_006189,merch_0133,netbanking,2158.36,14,18,1908.35,0.2003,0,0
txn_006190,merch_0144,card,1882.39,3,31,1524.32,0.2557,0,0
txn_006191,merch_0050,upi,1723.31,17,15,1614.86,0.3044,0,0
txn_006192,merch_0037,upi,80.02,4,24,93.85,0.1457,0,0
txn_006193,merch_0151,wallet,1168.15,17,28,1620.52,0.037,0,0
txn_006194,merch_0050,netbanking,1888.32,9,19,1554.35,0.3767,0,0
txn_006195,merch_0009,upi,1473.07,10,24,2373.74,0.2933,0,0
txn_006196,merch_0119,netbanking,1669.93,22,137,2900.49,0.072,0,1
txn_006197,merch_0199,netbanking,266.23,16,41,308.78,0.046,0,0
txn_006198,merch_0148,upi,2218.28,21,15,2180.53,0.0994,0,0
txn_006199,merch_0069,upi,793.84,12,23,438.44,0.248,0,0
txn_006200,merch_0084,upi,134.37,18,12,412.4,0.0835,1,0
txn_006201,merch_0056,upi,216.88,17,28,434.0,0.1995,0,0
txn_006202,merch_0125,card,12636.9,8,16,15609.1,0.2294,1,0
txn_006203,merch_0038,upi,10.0,7,40,240.06,0.031,0,0
txn_006204,merch_0032,netbanking,1320.56,20,24,1228.54,0.0204,0,0
txn_006205,merch_0186,wallet,10.0,14,22,1788.4,0.0549,1,0
txn_006206,merch_0017,upi,1955.71,20,27,1830.81,0.0891,0,0
txn_006207,merch_0183,card,2975.85,18,28,1733.86,0.0315,0,1
txn_006208,merch_0056,netbanking,437.44,15,30,451.07,0.0199,0,0
txn_006209,merch_0095,netbanking,46.85,13,33,171.95,0.2233,1,0
txn_006210,merch_0047,netbanking,4128.84,11,23,4155.91,0.2431,0,0
txn_006211,merch_0041,upi,850.57,19,18,1461.49,0.1879,1,0
txn_006212,merch_0026,card,107.79,19,35,301.28,0.3398,0,0
txn_006213,merch_0073,card,8565.87,15,35,7035.4,0.1182,1,0
txn_006214,merch_0109,wallet,1299.92,19,36,903.44,0.0663,0,0
txn_006215,merch_0179,upi,46306.84,7,39,31234.81,0.0721,0,0
txn_006216,merch_0169,wallet,396.09,9,32,463.1,0.156,0,0
txn_006217,merch_0031,upi,11009.77,17,20,9389.36,0.1859,0,0
txn_006218,merch_0025,wallet,2188.78,16,28,1212.39,0.2218,0,0
txn_006219,merch_0024,card,1190.51,10,26,535.98,0.0337,1,0
txn_006220,merch_0074,card,63.8,17,24,53.18,0.1148,0,0
txn_006221,merch_0022,card,1051.04,2,21,1297.55,0.0634,0,0
txn_006222,merch_0056,upi,401.62,18,28,446.56,0.9981,0,0
txn_006223,merch_0179,upi,26245.03,7,33,24828.12,0.2397,0,0
txn_006224,merch_0125,upi,19911.59,8,19,15926.23,0.4555,1,0
txn_006225,merch_0086,upi,2292.17,10,21,3060.13,0.02,1,0
txn_006226,merch_0030,upi,625.1,10,38,572.36,0.0675,1,0
txn_006227,merch_0063,netbanking,311.38,17,19,291.63,0.0752,0,0
txn_006228,merch_0198,card,1429.39,16,22,1269.79,0.2023,1,0
txn_006229,merch_0032,upi,657.99,21,19,1212.01,0.0981,0,0
txn_006230,merch_0001,netbanking,1039.42,1,25,900.75,0.1105,0,0
txn_006231,merch_0017,card,2491.29,11,24,1658.5,0.2159,0,0
txn_006232,merch_0174,wallet,1175.78,12,187,1516.95,0.0917,1,0
txn_006233,merch_0160,card,390.6,20,15,374.21,0.082,0,0
txn_006234,merch_0083,upi,59.77,14,19,599.93,0.1413,0,0
txn_006235,merch_0034,card,3246.45,17,21,3127.88,0.0106,1,0
txn_006236,merch_0178,card,875.03,3,14,829.59,0.2665,1,0
txn_006237,merch_0113,upi,21825.61,0,28,23365.71,0.302,0,0
txn_006238,merch_0145,upi,3523.05,20,23,2826.07,0.3633,0,0
txn_006239,merch_0109,upi,894.84,14,262,885.22,0.0869,0,0
txn_006240,merch_0087,upi,2215.23,7,25,1846.12,0.0833,0,0
txn_006241,merch_0071,upi,4007.32,15,25,7060.6,0.1772,0,0
txn_006242,merch_0124,card,4085.1,15,18,2405.85,0.132,0,0
txn_006243,merch_0029,upi,862.44,12,10,814.26,0.0538,0,0
txn_006244,merch_0171,card,398.76,18,29,403.55,0.1806,0,0
txn_006245,merch_0052,card,80.28,13,29,552.62,0.0308,1,0
txn_006246,merch_0137,upi,450.81,0,26,797.16,0.022,0,0
txn_006247,merch_0086,upi,3716.35,16,24,3024.52,0.1433,1,0
txn_006248,merch_0179,upi,18863.63,22,32,32954.14,0.0311,0,0
txn_006249,merch_0176,upi,1729.42,17,24,1280.91,0.0937,1,0
txn_006250,merch_0138,upi,3357.6,13,29,2727.1,0.1206,1,0
txn_006251,merch_0193,upi,69.29,11,24,281.75,0.1159,0,0
txn_006252,merch_0185,card,3691.3,12,19,2674.21,0.0663,1,0
txn_006253,merch_0163,card,373.49,17,16,370.92,0.0399,0,0
txn_006254,merch_0160,upi,331.66,20,14,389.34,0.2446,0,0
txn_006255,merch_0174,upi,2334.74,15,122,1345.93,0.2244,1,1
txn_006256,merch_0012,card,403.59,13,178,1526.53,0.1697,1,0
txn_006257,merch_0039,netbanking,711.28,4,18,1529.31,0.0401,0,0
txn_006258,merch_0088,netbanking,686.81,15,19,638.1,0.0405,0,0
txn_006259,merch_0067,card,219.24,17,37,3114.76,0.1055,0,0
txn_006260,merch_0041,upi,968.7,14,24,1316.77,0.0614,1,0
txn_006261,merch_0146,upi,350.42,1,92,217.89,0.1599,0,0
txn_006262,merch_0093,netbanking,696.69,2,277,686.74,0.0938,0,0
txn_006263,merch_0018,upi,141.27,11,23,417.31,0.1053,0,0
txn_006264,merch_0185,wallet,2858.55,0,17,2881.16,0.1284,1,0
txn_006265,merch_0022,card,1029.35,8,22,1246.0,0.0708,0,0
txn_006266,merch_0053,card,1784.4,13,25,2557.83,0.0131,0,0
txn_006267,merch_0064,upi,8938.69,13,27,2747.17,0.1306,0,1
txn_006268,merch_0139,card,308.67,10,19,275.02,0.1832,1,0
txn_006269,merch_0023,card,180.26,15,22,209.41,0.0174,0,0
txn_006270,merch_0033,upi,440.28,15,21,329.83,0.1233,0,0
txn_006271,merch_0052,upi,404.12,16,27,426.23,0.14,1,0
txn_006272,merch_0135,wallet,5755.73,19,23,6724.77,0.0853,0,0
txn_006273,merch_0017,card,1749.97,20,26,1382.47,0.1123,0,0
txn_006274,merch_0056,upi,472.76,9,27,358.59,0.2455,0,0
txn_006275,merch_0111,upi,1426.23,14,26,989.47,0.0304,0,0
txn_006276,merch_0004,card,1283.74,17,37,849.29,0.2342,1,0
txn_006277,merch_0153,card,2242.57,7,26,1562.09,0.1209,0,0
txn_006278,merch_0157,card,2870.66,13,22,1708.98,0.175,0,0
txn_006279,merch_0181,card,544.13,14,19,339.68,0.1762,0,0
txn_006280,merch_0012,upi,2368.87,16,34,1634.83,0.2196,1,0
txn_006281,merch_0082,card,8274.86,16,39,5744.21,0.124,1,0
txn_006282,merch_0028,upi,217.18,16,17,525.11,0.8459,0,0
txn_006283,merch_0002,wallet,2829.19,13,20,2108.49,0.0995,0,0
txn_006284,merch_0089,card,2886.79,16,25,2051.61,0.108,0,0
txn_006285,merch_0103,upi,275.76,12,163,369.28,0.2364,0,1
